# UTC, Ls-J, Ls-S, Ls-U, Ls-N, Dist-J (AU), Dist-S (AU), Dist-U (AU), Dist-N (AU), PGLat-J, PGLat-S, PGLat-U, PGLat-N
1996-09-25 23:59:39.001573+00:00,332.568791,190.405779,315.803545,251.343302,5.172486,9.499190,19.784196,30.158640,-1.642839,-5.720241,-45.015716,-27.503269
1996-10-10 23:59:39.001583+00:00,333.825842,190.912272,315.969071,251.441872,5.167016,9.494810,19.786248,30.158239,-1.572802,-5.995272,-44.852658,-27.518743
1996-10-25 23:59:39.001484+00:00,335.089899,191.419114,316.135061,251.514192,5.161558,9.490432,19.788293,30.157836,-1.501853,-6.270093,-44.689574,-27.534146
1996-11-09 23:59:39.001280+00:00,336.352240,191.926369,316.300945,251.625360,5.156114,9.486056,19.790332,30.157431,-1.430023,-6.544680,-44.526465,-27.549482
1996-11-24 23:59:39.000984+00:00,337.623975,192.433750,316.466481,251.689227,5.150686,9.481682,19.792363,30.157024,-1.357340,-6.819011,-44.363331,-27.564747
1996-12-09 23:59:39.000617+00:00,338.893359,192.941567,316.632235,251.803735,5.145277,9.477312,19.794388,30.156616,-1.283838,-7.093064,-44.200172,-27.579945
1996-12-24 23:59:39.000202+00:00,340.170222,193.449716,316.797947,251.869671,5.139890,9.472945,19.796405,30.156204,-1.209547,-7.366817,-44.036986,-27.595073
1997-01-08 23:59:38.999769+00:00,341.445494,193.958253,316.963500,251.976885,5.134527,9.468581,19.798416,30.155791,-1.134501,-7.640245,-43.873775,-27.610131
1997-01-23 23:59:38.999347+00:00,342.728364,194.467219,317.128871,252.054567,5.129192,9.464223,19.800418,30.155375,-1.058734,-7.913327,-43.710539,-27.625122
1997-02-07 23:59:38.998966+00:00,344.009605,194.976974,317.294306,252.146792,5.123887,9.459869,19.802414,30.154958,-0.982280,-8.186039,-43.547278,-27.640041
1997-02-22 23:59:38.998652+00:00,345.295657,195.487173,317.460004,252.240953,5.118614,9.455520,19.804402,30.154537,-0.905175,-8.458358,-43.383990,-27.654893
1997-03-09 23:59:38.998426+00:00,346.580831,195.998215,317.625318,252.316831,5.113379,9.451176,19.806383,30.154115,-0.827455,-8.730263,-43.220679,-27.669673
1997-03-24 23:59:38.998301+00:00,347.871308,196.510055,317.790628,252.425381,5.108180,9.446838,19.808356,30.153689,-0.749159,-9.001728,-43.057343,-27.684387
1997-04-08 23:59:38.998286+00:00,349.163073,197.022639,317.956293,252.490432,5.103023,9.442505,19.810321,30.153262,-0.670323,-9.272729,-42.893984,-27.699028
1997-04-23 23:59:38.998379+00:00,350.458782,197.535756,318.121601,252.605231,5.097909,9.438179,19.812279,30.152831,-0.590986,-9.543243,-42.730601,-27.713601
1997-05-08 23:59:38.998574+00:00,351.756155,198.049665,318.286756,252.669411,5.092841,9.433859,19.814229,30.152399,-0.511189,-9.813247,-42.567195,-27.728104
1997-05-23 23:59:38.998857+00:00,353.057010,198.563818,318.452001,252.779646,5.087822,9.429545,19.816173,30.151965,-0.430970,-10.082718,-42.403765,-27.742537
1997-06-07 23:59:38.999208+00:00,354.360518,199.078298,318.617254,252.853369,5.082854,9.425239,19.818108,30.151528,-0.350372,-10.351630,-42.240312,-27.756901
1997-06-22 23:59:38.999605+00:00,355.666426,199.593155,318.782462,252.950173,5.077940,9.420939,19.820036,30.151089,-0.269435,-10.619962,-42.076835,-27.771192
1997-07-07 23:59:38.000024+00:00,356.974607,200.108218,318.947437,253.039904,5.073085,9.416648,19.821957,30.150648,-0.188201,-10.887687,-41.913336,-27.785417
1997-07-22 23:59:38.000436+00:00,358.284968,200.623310,319.112729,253.119980,5.068290,9.412364,19.823871,30.150205,-0.106714,-11.154784,-41.749812,-27.799568
1997-08-06 23:59:38.000817+00:00,359.598009,201.138781,319.278100,253.225391,5.063557,9.408089,19.825776,30.149759,-0.025017,-11.421229,-41.586264,-27.813652
1997-08-21 23:59:38.001142+00:00,0.913508,201.654449,319.443000,253.292427,5.058889,9.403823,19.827674,30.149311,0.056845,-11.686998,-41.422694,-27.827663
1997-09-05 23:59:38.001390+00:00,2.231368,202.170256,319.608095,253.406709,5.054288,9.399566,19.829564,30.148860,0.138827,-11.952067,-41.259101,-27.841606
1997-09-20 23:59:38.001544+00:00,3.552207,202.686701,319.773263,253.469928,5.049758,9.395318,19.831446,30.148406,0.220885,-12.216412,-41.095485,-27.855478
1997-10-05 23:59:38.001592+00:00,4.874669,203.203654,319.938144,253.582577,5.045298,9.391081,19.833320,30.147950,0.302971,-12.480008,-40.931848,-27.869278
1997-10-20 23:59:38.001531+00:00,6.200137,203.721155,320.102989,253.652774,5.040914,9.386853,19.835185,30.147491,0.385040,-12.742831,-40.768191,-27.883009
1997-11-04 23:59:38.001363+00:00,7.526220,204.239511,320.267856,253.753852,5.036606,9.382635,19.837043,30.147031,0.467044,-13.004857,-40.604512,-27.896668
1997-11-19 23:59:38.001097+00:00,8.856456,204.758937,320.432913,253.838929,5.032378,9.378428,19.838893,30.146566,0.548936,-13.266060,-40.440812,-27.910258
1997-12-04 23:59:38.000752+00:00,10.186953,205.278943,320.597759,253.923405,5.028233,9.374232,19.840735,30.146101,0.630668,-13.526416,-40.277094,-27.923774
1997-12-19 23:59:38.000351+00:00,11.521883,205.800058,320.762416,254.025100,5.024173,9.370047,19.842570,30.145633,0.712192,-13.785899,-40.113356,-27.937222
1998-01-03 23:59:37.999921+00:00,12.856204,206.321828,320.927452,254.094901,5.020200,9.365874,19.844397,30.145164,0.793460,-14.044486,-39.949598,-27.950597
1998-01-18 23:59:37.999492+00:00,14.196189,206.844045,321.092216,254.207926,5.016318,9.361712,19.846217,30.144693,0.874423,-14.302152,-39.785820,-27.963902
1998-02-02 23:59:37.999093+00:00,15.535885,207.366515,321.256675,254.271025,5.012528,9.357563,19.848030,30.144221,0.955033,-14.558872,-39.622022,-27.977135
1998-02-17 23:59:37.998753+00:00,16.880441,207.889576,321.421360,254.385352,5.008832,9.353427,19.849836,30.143747,1.035241,-14.814623,-39.458204,-27.990297
1998-03-04 23:59:37.998494+00:00,18.222967,208.412366,321.585997,254.452618,5.005232,9.349303,19.851634,30.143271,1.114997,-15.069380,-39.294364,-28.003389
1998-03-19 23:59:37.998333+00:00,19.569785,208.935438,321.750572,254.557703,5.001731,9.345194,19.853425,30.142793,1.194253,-15.323119,-39.130504,-28.016407
1998-04-03 23:59:37.998279+00:00,20.916192,209.458578,321.915039,254.638298,4.998331,9.341098,19.855208,30.142313,1.272959,-15.575817,-38.966624,-28.029357
1998-04-18 23:59:37.998334+00:00,22.266610,209.981767,322.079633,254.727376,4.995033,9.337016,19.856984,30.141833,1.351065,-15.827449,-38.802722,-28.042233
1998-05-03 23:59:37.998495+00:00,23.616422,210.504900,322.244403,254.824820,4.991841,9.332949,19.858753,30.141348,1.428524,-16.077990,-38.638799,-28.055041
1998-05-18 23:59:37.998749+00:00,24.968887,211.028733,322.408729,254.897859,4.988754,9.328897,19.860512,30.140863,1.505284,-16.327417,-38.474856,-28.067774
1998-06-02 23:59:37.999078+00:00,26.323922,211.552655,322.573097,255.008703,4.985776,9.324861,19.862264,30.140374,1.581298,-16.575705,-38.310894,-28.080438
1998-06-17 23:59:37.999462+00:00,27.681443,212.077187,322.737705,255.072433,4.982907,9.320839,19.864008,30.139884,1.656516,-16.822828,-38.146913,-28.093029
1998-07-02 23:59:37.999876+00:00,29.041631,212.602633,322.901960,255.187618,4.980151,9.316833,19.865744,30.139392,1.730890,-17.068762,-37.982915,-28.105548
1998-07-17 23:59:38.000294+00:00,30.400003,213.128982,323.066189,255.252591,4.977507,9.312844,19.867472,30.138897,1.804373,-17.313482,-37.818898,-28.117996
1998-08-01 23:59:38.000689+00:00,31.762660,213.656127,323.230540,255.361147,4.974978,9.308870,19.869192,30.138402,1.876915,-17.556962,-37.654863,-28.130371
1998-08-16 23:59:38.001036+00:00,33.123072,214.184618,323.394938,255.437464,4.972565,9.304913,19.870905,30.137903,1.948470,-17.799179,-37.490811,-28.142676
1998-08-31 23:59:38.001313+00:00,34.489311,214.713901,323.559258,255.531246,4.970272,9.300973,19.872610,30.137404,2.018991,-18.040107,-37.326741,-28.154907
1998-09-15 23:59:38.001502+00:00,35.849161,215.243646,323.723340,255.624315,4.968097,9.297049,19.874308,30.136903,2.088432,-18.279722,-37.162655,-28.167068
1998-09-30 23:59:38.001588+00:00,37.216323,215.774162,323.887684,255.701339,4.966044,9.293143,19.875998,30.136401,2.156747,-18.518000,-36.998550,-28.179154
1998-10-15 23:59:38.001565+00:00,38.578644,216.304906,324.051935,255.809460,4.964113,9.289255,19.877681,30.135897,2.223892,-18.754915,-36.834428,-28.191170
1998-10-30 23:59:38.001433+00:00,39.951911,216.835580,324.215760,255.874697,4.962307,9.285384,19.879356,30.135393,2.289820,-18.990445,-36.670289,-28.203112
1998-11-14 23:59:38.001200+00:00,41.317473,217.366355,324.379833,255.989934,4.960625,9.281532,19.881024,30.134886,2.354490,-19.224565,-36.506133,-28.214983
1998-11-29 23:59:38.000881+00:00,42.692072,217.897266,324.543945,256.053371,4.959068,9.277698,19.882685,30.134378,2.417857,-19.457251,-36.341958,-28.226782
1998-12-14 23:59:38.000497+00:00,44.058676,218.427638,324.707870,256.164835,4.957638,9.273883,19.884337,30.133869,2.479881,-19.688479,-36.177768,-28.238508
1998-12-29 23:59:38.000073+00:00,45.436430,218.958375,324.871809,256.237222,4.956336,9.270086,19.885982,30.133358,2.540519,-19.918222,-36.013560,-28.250162
1999-01-13 23:59:36.999640+00:00,46.805220,219.489150,325.035776,256.335487,4.955163,9.266310,19.887620,30.132846,2.599732,-20.146458,-35.849336,-28.261742
1999-01-28 23:59:36.999228+00:00,48.181015,220.020039,325.199866,256.423804,4.954119,9.262553,19.889250,30.132332,2.657480,-20.373161,-35.685096,-28.273252
1999-02-12 23:59:36.998864+00:00,49.548025,220.551196,325.363656,256.505025,4.953205,9.258816,19.890873,30.131819,2.713725,-20.598308,-35.520841,-28.284687
1999-02-27 23:59:36.998574+00:00,50.924264,221.083445,325.527317,256.609659,4.952421,9.255099,19.892488,30.131303,2.768430,-20.821873,-35.356570,-28.296052
1999-03-14 23:59:36.998377+00:00,52.295718,221.615979,325.691298,256.677151,4.951768,9.251403,19.894096,30.130787,2.821559,-21.043831,-35.192285,-28.307341
1999-03-29 23:59:36.998285+00:00,53.672599,222.149869,325.854999,256.791621,4.951247,9.247728,19.895697,30.130270,2.873078,-21.264158,-35.027984,-28.318560
1999-04-13 23:59:36.998303+00:00,55.044667,222.684892,326.018562,256.854338,4.950859,9.244075,19.897291,30.129752,2.922953,-21.482830,-34.863667,-28.329705
1999-04-28 23:59:36.998427+00:00,56.421130,223.220927,326.182379,256.968000,4.950602,9.240443,19.898879,30.129234,2.971153,-21.699824,-34.699334,-28.340777
1999-05-13 23:59:36.998650+00:00,57.798119,223.757569,326.346157,257.036982,4.950478,9.236833,19.900459,30.128715,3.017645,-21.915116,-34.534984,-28.351777
1999-05-28 23:59:36.998955+00:00,59.174760,224.295462,326.509859,257.139567,4.950487,9.233245,19.902032,30.128196,3.062402,-22.128683,-34.370619,-28.362703
1999-06-12 23:59:36.999323+00:00,60.550261,224.833320,326.673412,257.223277,4.950630,9.229680,19.903599,30.127675,3.105393,-22.340500,-34.206238,-28.373558
1999-06-27 23:59:36.999729+00:00,61.921337,225.371434,326.837061,257.309098,4.950906,9.226138,19.905158,30.127155,3.146593,-22.550546,-34.041839,-28.384338
1999-07-12 23:59:37.000149+00:00,63.298063,225.909684,327.000752,257.409747,4.951315,9.222618,19.906709,30.126632,3.185976,-22.758795,-33.877425,-28.395047
1999-07-27 23:59:37.000555+00:00,64.669355,226.447732,327.164030,257.480125,4.951856,9.219122,19.908253,30.126110,3.223519,-22.965227,-33.712996,-28.405681
1999-08-11 23:59:37.000921+00:00,66.046685,226.985255,327.327453,257.592924,4.952529,9.215648,19.909789,30.125585,3.259198,-23.169817,-33.548551,-28.416244
1999-08-26 23:59:37.001225+00:00,67.413591,227.523087,327.491068,257.655708,4.953333,9.212198,19.911318,30.125060,3.292993,-23.372541,-33.384091,-28.426732
1999-09-10 23:59:37.001447+00:00,68.791617,228.060660,327.654400,257.770799,4.954267,9.208771,19.912839,30.124534,3.324884,-23.573375,-33.219619,-28.437147
1999-09-25 23:59:37.001570+00:00,70.160652,228.597968,327.817755,257.836973,4.955332,9.205369,19.914353,30.124007,3.354854,-23.772296,-33.055132,-28.447490
1999-10-10 23:59:37.001586+00:00,71.541011,229.135789,327.981178,257.943420,4.956526,9.201990,19.915860,30.123480,3.382886,-23.969280,-32.890632,-28.457758
1999-10-25 23:59:37.001492+00:00,72.905983,229.673930,328.144587,258.022578,4.957850,9.198635,19.917360,30.122952,3.408965,-24.164304,-32.726120,-28.467954
1999-11-09 23:59:37.001293+00:00,74.282178,230.212496,328.307831,258.113126,4.959302,9.195305,19.918853,30.122425,3.433077,-24.357344,-32.561595,-28.478074
1999-11-24 23:59:37.001002+00:00,75.645648,230.752211,328.470885,258.209487,4.960881,9.192000,19.920339,30.121897,3.455211,-24.548376,-32.397058,-28.488124
1999-12-09 23:59:37.000637+00:00,77.021581,231.293253,328.634199,258.283532,4.962587,9.188719,19.921818,30.121370,3.475357,-24.737377,-32.232508,-28.498097
1999-12-24 23:59:37.000224+00:00,78.381929,231.834868,328.797399,258.394040,4.964420,9.185465,19.923291,30.120843,3.493508,-24.924325,-32.067945,-28.508000
2000-01-08 23:59:36.999791+00:00,79.751741,232.378034,328.960338,258.457790,4.966376,9.182236,19.924758,30.120317,3.509655,-25.109199,-31.903368,-28.517827
2000-01-23 23:59:36.999368+00:00,81.110606,232.922026,329.123567,258.573488,4.968455,9.179034,19.926218,30.119791,3.523794,-25.291975,-31.738777,-28.527581
2000-02-07 23:59:36.998985+00:00,82.481170,233.466529,329.286795,258.637550,4.970657,9.175857,19.927672,30.119264,3.535922,-25.472633,-31.574171,-28.537262
2000-02-22 23:59:36.998666+00:00,83.841459,234.011262,329.449843,258.747347,4.972979,9.172708,19.929119,30.118739,3.546034,-25.651150,-31.409552,-28.546868
2000-03-08 23:59:36.998435+00:00,85.206516,234.556570,329.612857,258.822229,4.975421,9.169585,19.930560,30.118213,3.554132,-25.827505,-31.244919,-28.556402
2000-03-23 23:59:36.998305+00:00,86.564033,235.100975,329.775875,258.917405,4.977982,9.166489,19.931994,30.117688,3.560215,-26.001676,-31.080273,-28.565860
2000-04-07 23:59:36.998284+00:00,87.926611,235.645510,329.938945,259.009022,4.980660,9.163420,19.933421,30.117162,3.564287,-26.173642,-30.915612,-28.575248
2000-04-22 23:59:36.998372+00:00,89.285373,236.189759,330.101738,259.087016,4.983453,9.160378,19.934840,30.116637,3.566349,-26.343380,-30.750939,-28.584559
2000-05-07 23:59:36.998562+00:00,90.641248,236.733688,330.264532,259.194362,4.986359,9.157364,19.936254,30.116111,3.566410,-26.510870,-30.586253,-28.593798
2000-05-22 23:59:36.998840+00:00,91.994197,237.277086,330.427612,259.259841,4.989377,9.154379,19.937661,30.115587,3.564475,-26.676088,-30.421554,-28.602962
2000-06-06 23:59:36.999188+00:00,93.343854,237.821080,330.590433,259.375318,4.992503,9.151421,19.939061,30.115062,3.560553,-26.839014,-30.256844,-28.612053
2000-06-21 23:59:36.999584+00:00,94.698031,238.364595,330.753174,259.438091,4.995737,9.148492,19.940455,30.114539,3.554655,-26.999625,-30.092121,-28.621070
2000-07-06 23:59:37.000002+00:00,96.044014,238.908685,330.916082,259.550611,4.999076,9.145592,19.941842,30.114016,3.546791,-27.157902,-29.927385,-28.630012
2000-07-21 23:59:37.000415+00:00,97.394116,239.453686,331.078881,259.621690,5.002519,9.142722,19.943224,30.113493,3.536973,-27.313823,-29.762636,-28.638882
2000-08-05 23:59:37.000799+00:00,98.733855,239.999610,331.241552,259.721453,5.006064,9.139881,19.944598,30.112972,3.525217,-27.467367,-29.597876,-28.647676
2000-08-20 23:59:37.001127+00:00,100.084230,240.546285,331.404100,259.808423,5.009708,9.137070,19.945967,30.112451,3.511537,-27.618515,-29.433102,-28.656398
2000-09-04 23:59:37.001380+00:00,101.422252,241.094724,331.566780,259.890946,5.013451,9.134290,19.947329,30.111931,3.495949,-27.767246,-29.268316,-28.665043
2000-09-19 23:59:37.001539+00:00,102.768400,241.644017,331.729484,259.994650,5.017290,9.131540,19.948685,30.111411,3.478470,-27.913541,-29.103516,-28.673618
2000-10-04 23:59:37.001593+00:00,104.098225,242.193969,331.891902,260.062614,5.021223,9.128821,19.950034,30.110893,3.459121,-28.057381,-28.938704,-28.682115
2000-10-19 23:59:37.001537+00:00,105.439915,242.744878,332.054520,260.176968,5.025246,9.126133,19.951377,30.110374,3.437921,-28.198746,-28.773879,-28.690540
2000-11-03 23:59:37.001374+00:00,106.767553,243.295904,332.217250,260.239225,5.029357,9.123475,19.952714,30.109857,3.414891,-28.337617,-28.609042,-28.698890
2000-11-18 23:59:37.001113+00:00,108.104767,243.846537,332.379698,260.353718,5.033553,9.120849,19.954043,30.109340,3.390053,-28.473976,-28.444194,-28.707166
2000-12-03 23:59:37.000772+00:00,109.425205,244.397169,332.542147,260.421496,5.037833,9.118254,19.955367,30.108824,3.363432,-28.607803,-28.279335,-28.715369
2000-12-18 23:59:37.000373+00:00,110.755970,244.947635,332.704630,260.525434,5.042193,9.115691,19.956684,30.108309,3.335052,-28.739079,-28.114464,-28.723495
2001-01-02 23:59:36.999943+00:00,112.075742,245.497078,332.867084,260.607633,5.046632,9.113160,19.957995,30.107795,3.304937,-28.867785,-27.949583,-28.731550
2001-01-17 23:59:36.999514+00:00,113.404411,246.046643,333.029409,260.694803,5.051146,9.110661,19.959300,30.107283,3.273114,-28.993902,-27.784692,-28.739527
2001-02-01 23:59:36.999113+00:00,114.720127,246.595799,333.191664,260.794351,5.055734,9.108194,19.960599,30.106772,3.239609,-29.117411,-27.619789,-28.747433
2001-02-16 23:59:36.998769+00:00,116.040145,247.144657,333.354175,260.865574,5.060393,9.105761,19.961892,30.106263,3.204452,-29.238295,-27.454876,-28.755262
2001-03-03 23:59:36.998505+00:00,117.352684,247.693561,333.516551,260.978095,5.065120,9.103362,19.963181,30.105755,3.167671,-29.356536,-27.289950,-28.763018
2001-03-18 23:59:36.998338+00:00,118.668608,248.243472,333.678719,261.040749,5.069912,9.100997,19.964463,30.105250,3.129296,-29.472115,-27.125013,-28.770699
2001-04-02 23:59:36.998279+00:00,119.977302,248.793268,333.841102,261.156409,5.074768,9.098666,19.965741,30.104746,3.089358,-29.585016,-26.960063,-28.778306
2001-04-17 23:59:36.998329+00:00,121.282868,249.344502,334.003396,261.221550,5.079683,9.096371,19.967012,30.104243,3.047887,-29.695223,-26.795100,-28.785839
2001-05-02 23:59:36.998484+00:00,122.585900,249.896888,334.165501,261.329248,5.084655,9.094112,19.968277,30.103742,3.004915,-29.802720,-26.630124,-28.793296
2001-05-17 23:59:36.998734+00:00,123.886805,250.450446,334.327599,261.406931,5.089683,9.091888,19.969537,30.103242,2.960474,-29.907490,-26.465136,-28.800681
2001-06-01 23:59:36.999060+00:00,125.188916,251.004769,334.489740,261.498841,5.094763,9.089700,19.970791,30.102744,2.914597,-30.009519,-26.300134,-28.807989
2001-06-16 23:59:36.999441+00:00,126.483089,251.560656,334.651936,261.593785,5.099893,9.087548,19.972038,30.102246,2.867317,-30.108791,-26.135119,-28.815225
2001-07-01 23:59:36.999854+00:00,127.780061,252.116249,334.813929,261.668688,5.105070,9.085432,19.973279,30.101750,2.818667,-30.205290,-25.970093,-28.822384
2001-07-16 23:59:37.000272+00:00,129.069403,252.672138,334.975977,261.778477,5.110291,9.083353,19.974514,30.101254,2.768683,-30.299004,-25.805054,-28.829471
2001-07-31 23:59:37.000669+00:00,130.364860,253.228036,335.138216,261.842324,5.115554,9.081310,19.975743,30.100760,2.717397,-30.389917,-25.640004,-28.836481
2001-08-15 23:59:37.001020+00:00,131.647825,253.783539,335.300171,261.958344,5.120854,9.079304,19.976966,30.100268,2.664847,-30.478013,-25.474944,-28.843418
2001-08-30 23:59:37.001301+00:00,132.935062,254.338116,335.462060,262.021650,5.126189,9.077335,19.978182,30.099776,2.611067,-30.563279,-25.309873,-28.850280
